grid_id,analysis_status,missing_fields,heat_score,elderly_score,farmland_score,coverage_gap_score,vulnerability_score,risk_level,installation_need_score,installation_rank,blind_spot,main_factors
라마65b38a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66a22a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66a22b,OK,[],50.0,72.52,47.52,100.0,56.68,HIGH,67.51,17.0,True,"[""LOW_SHELTER_ACCESSIBILITY"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마66a23a,OK,[],50.0,100.0,18.58,88.84,56.19,HIGH,64.36,48.0,True,"[""HIGH_ELDERLY_RATIO"",""LOW_SHELTER_ACCESSIBILITY"",""HIGH_HEAT""]"
라마66a23b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66a24a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66a24b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66a25a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66a25b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66a26a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66a26b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66a27a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66a27b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66a28a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66a28b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66a29a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66a29b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66a30a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66a30b,OK,[],50.0,77.78,17.53,32.28,48.44,MODERATE,44.4,510.0,False,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마66a31a,OK,[],50.0,0.0,55.21,33.06,35.07,MODERATE,34.57,772.0,False,"[""HIGH_FARMLAND_RATIO"",""HIGH_HEAT""]"
라마66a31b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66a32a,OK,[],50.0,67.41,28.83,50.25,48.75,MODERATE,49.12,378.0,False,"[""HIGH_ELDERLY_RATIO"",""LOW_SHELTER_ACCESSIBILITY"",""HIGH_HEAT""]"
라마66a32b,OK,[],50.0,100.0,11.95,62.87,53.98,HIGH,56.2,195.0,True,"[""HIGH_ELDERLY_RATIO"",""LOW_SHELTER_ACCESSIBILITY"",""HIGH_HEAT""]"
라마66a33a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66a33b,OK,[],50.0,79.33,33.03,64.35,54.12,HIGH,56.68,183.0,True,"[""HIGH_ELDERLY_RATIO"",""LOW_SHELTER_ACCESSIBILITY"",""HIGH_HEAT""]"
라마66a34a,OK,[],50.0,88.67,2.95,56.67,47.21,MODERATE,49.57,360.0,False,"[""HIGH_ELDERLY_RATIO"",""LOW_SHELTER_ACCESSIBILITY"",""HIGH_HEAT""]"
라마66a34b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66a35a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66a35b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66a36a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66a36b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66a37a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66a37b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66a38a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66b22b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66b23a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66b23b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66b24a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66b24b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66b25a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66b25b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66b26a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66b26b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66b27a,OK,[],50.0,52.3,77.26,4.78,59.85,HIGH,46.09,467.0,True,"[""HIGH_FARMLAND_RATIO"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마66b27b,OK,[],50.0,0.0,44.46,16.34,31.49,MODERATE,27.7,887.0,False,"[""HIGH_HEAT""]"
라마66b28a,OK,[],50.0,71.3,35.44,31.25,52.25,HIGH,47.0,438.0,True,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마66b28b,OK,[],50.0,83.33,35.55,46.75,56.29,HIGH,53.91,251.0,True,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마66b29a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66b29b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66b30a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66b30b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66b31a,OK,[],50.0,87.5,11.05,48.61,49.52,MODERATE,49.29,369.0,False,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마66b31b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66b32a,OK,[],50.0,83.33,3.44,61.98,45.59,MODERATE,49.69,358.0,False,"[""HIGH_ELDERLY_RATIO"",""LOW_SHELTER_ACCESSIBILITY"",""HIGH_HEAT""]"
라마66b32b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66b33a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66b33b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66b34a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66b34b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66b35a,OK,[],50.0,67.63,43.42,68.15,53.68,HIGH,57.3,164.0,True,"[""LOW_SHELTER_ACCESSIBILITY"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마66b35b,OK,[],50.0,56.67,80.2,71.43,62.29,HIGH,64.58,42.0,True,"[""HIGH_FARMLAND_RATIO"",""LOW_SHELTER_ACCESSIBILITY"",""HIGH_ELDERLY_RATIO""]"
라마66b36a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66b36b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66b37a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66b37b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66b38a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66b38b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66b39a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마66b39b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67a22b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67a23a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67a23b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67a24a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67a24b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67a25a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67a25b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67a26a,OK,[],50.0,71.79,36.45,0.0,52.75,HIGH,39.56,654.0,False,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마67a26b,OK,[],50.0,0.0,41.61,7.13,30.54,MODERATE,24.68,919.0,False,"[""HIGH_HEAT""]"
라마67a27a,OK,[],50.0,77.78,100.0,1.11,75.93,VERY_HIGH,57.22,168.0,False,"[""HIGH_FARMLAND_RATIO"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마67a27b,OK,[],50.0,46.67,88.69,14.8,61.79,HIGH,50.04,345.0,True,"[""HIGH_FARMLAND_RATIO"",""HIGH_HEAT""]"
라마67a28a,OK,[],50.0,52.5,88.57,30.35,63.69,HIGH,55.35,212.0,True,"[""HIGH_FARMLAND_RATIO"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마67a28b,OK,[],50.0,72.22,100.0,46.12,74.07,HIGH,67.08,18.0,True,"[""HIGH_FARMLAND_RATIO"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마67a29a,OK,[],50.0,80.21,91.86,61.96,74.02,HIGH,71.01,7.0,True,"[""HIGH_FARMLAND_RATIO"",""HIGH_ELDERLY_RATIO"",""LOW_SHELTER_ACCESSIBILITY""]"
라마67a29b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67a30a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67a30b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67a31a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67a31b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67a32a,OK,[],50.0,77.78,0.85,47.98,42.88,MODERATE,44.15,515.0,False,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마67a32b,OK,[],50.0,83.33,7.11,43.56,46.81,MODERATE,46.0,471.0,False,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마67a33a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67a33b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67a34a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67a34b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67a35a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67a35b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67a36a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67a36b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67a37a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67a37b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67a38a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67a38b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67a39a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67a39b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67b22b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67b23a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67b23b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67b24a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67b24b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67b25a,OK,[],50.0,84.85,16.74,13.47,50.53,HIGH,41.27,604.0,True,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마67b25b,OK,[],50.0,78.57,71.58,0.0,66.72,HIGH,50.04,346.0,False,"[""HIGH_ELDERLY_RATIO"",""HIGH_FARMLAND_RATIO"",""HIGH_HEAT""]"
라마67b26a,OK,[],50.0,0.0,100.0,6.48,50.0,MODERATE,39.12,664.0,False,"[""HIGH_FARMLAND_RATIO"",""HIGH_HEAT""]"
라마67b26b,OK,[],50.0,0.0,100.0,16.99,50.0,MODERATE,41.75,582.0,False,"[""HIGH_FARMLAND_RATIO"",""HIGH_HEAT""]"
라마67b27a,OK,[],50.0,87.5,100.0,16.11,79.17,VERY_HIGH,63.4,61.0,True,"[""HIGH_FARMLAND_RATIO"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마67b27b,OK,[],50.0,76.25,100.0,23.53,75.42,VERY_HIGH,62.45,72.0,True,"[""HIGH_FARMLAND_RATIO"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마67b28a,OK,[],50.0,87.5,100.0,35.96,79.17,VERY_HIGH,68.36,13.0,True,"[""HIGH_FARMLAND_RATIO"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마67b28b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67b29a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67b29b,OK,[],50.0,82.16,34.2,64.12,55.45,HIGH,57.62,160.0,True,"[""HIGH_ELDERLY_RATIO"",""LOW_SHELTER_ACCESSIBILITY"",""HIGH_HEAT""]"
라마67b30a,OK,[],50.0,0.0,17.98,76.77,22.66,LOW,36.19,743.0,False,"[""LOW_SHELTER_ACCESSIBILITY"",""HIGH_HEAT""]"
라마67b30b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67b31a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67b31b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67b32a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67b32b,OK,[],50.0,100.0,40.57,27.84,63.52,HIGH,54.6,233.0,True,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마67b33a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67b33b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67b34a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67b34b,OK,[],50.0,0.0,78.77,60.14,42.92,MODERATE,47.23,431.0,False,"[""HIGH_FARMLAND_RATIO"",""LOW_SHELTER_ACCESSIBILITY"",""HIGH_HEAT""]"
라마67b35a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67b35b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67b36a,OK,[],50.0,87.5,17.75,50.57,51.75,HIGH,51.45,307.0,True,"[""HIGH_ELDERLY_RATIO"",""LOW_SHELTER_ACCESSIBILITY"",""HIGH_HEAT""]"
라마67b36b,OK,[],50.0,90.74,18.49,35.8,53.08,HIGH,48.76,387.0,True,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마67b37a,OK,[],50.0,63.64,56.57,22.29,56.74,HIGH,48.12,401.0,True,"[""HIGH_ELDERLY_RATIO"",""HIGH_FARMLAND_RATIO"",""HIGH_HEAT""]"
라마67b37b,OK,[],50.0,84.85,28.06,12.97,54.3,HIGH,43.97,522.0,True,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마67b38a,OK,[],50.0,86.23,35.2,14.61,57.14,HIGH,46.51,454.0,True,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마67b38b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67b39a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마67b39b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68a22b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68a23a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68a23b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68a24a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68a24b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68a25a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68a25b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68a26a,OK,[],50.0,91.84,100.0,5.69,80.61,VERY_HIGH,61.88,78.0,True,"[""HIGH_FARMLAND_RATIO"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마68a26b,OK,[],50.0,79.82,100.0,13.29,76.61,VERY_HIGH,60.78,97.0,True,"[""HIGH_FARMLAND_RATIO"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마68a27a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68a27b,OK,[],50.0,87.5,100.0,26.11,79.17,VERY_HIGH,65.9,26.0,True,"[""HIGH_FARMLAND_RATIO"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마68a28a,OK,[],50.0,85.07,100.0,24.65,78.36,VERY_HIGH,64.93,37.0,True,"[""HIGH_FARMLAND_RATIO"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마68a28b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68a29a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68a29b,OK,[],50.0,73.68,84.13,54.84,69.27,HIGH,65.66,30.0,True,"[""HIGH_FARMLAND_RATIO"",""HIGH_ELDERLY_RATIO"",""LOW_SHELTER_ACCESSIBILITY""]"
라마68a30a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68a30b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68a31a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68a31b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68a32a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68a32b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68a33a,OK,[],50.0,86.42,21.85,13.73,52.76,HIGH,43.0,554.0,True,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마68a33b,OK,[],50.0,97.22,12.73,24.7,53.32,HIGH,46.16,465.0,True,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마68a34a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68a34b,OK,[],50.0,82.35,32.57,53.74,54.97,HIGH,54.66,230.0,True,"[""HIGH_ELDERLY_RATIO"",""LOW_SHELTER_ACCESSIBILITY"",""HIGH_HEAT""]"
라마68a35a,OK,[],50.0,89.22,49.33,69.11,62.85,HIGH,64.41,45.0,True,"[""HIGH_ELDERLY_RATIO"",""LOW_SHELTER_ACCESSIBILITY"",""HIGH_HEAT""]"
라마68a35b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68a36a,OK,[],50.0,68.06,90.4,47.64,69.49,HIGH,64.03,51.0,True,"[""HIGH_FARMLAND_RATIO"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마68a36b,OK,[],50.0,61.4,76.81,31.75,62.74,HIGH,54.99,218.0,True,"[""HIGH_FARMLAND_RATIO"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마68a37a,OK,[],50.0,62.22,57.47,15.88,56.56,HIGH,46.39,458.0,True,"[""HIGH_ELDERLY_RATIO"",""HIGH_FARMLAND_RATIO"",""HIGH_HEAT""]"
라마68a37b,OK,[],50.0,63.19,73.11,0.24,62.1,HIGH,46.63,450.0,False,"[""HIGH_FARMLAND_RATIO"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마68a38a,OK,[],50.0,100.0,20.53,4.17,56.84,HIGH,43.67,534.0,True,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마68a38b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68a39a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68b22b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68b23a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68b23b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68b24a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68b24b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68b25a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68b25b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68b26a,OK,[],50.0,83.33,100.0,0.0,77.78,VERY_HIGH,58.33,140.0,False,"[""HIGH_FARMLAND_RATIO"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마68b26b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68b27a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68b27b,OK,[],50.0,63.78,98.03,11.94,70.6,HIGH,55.94,201.0,True,"[""HIGH_FARMLAND_RATIO"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마68b28a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68b28b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68b29a,OK,[],50.0,35.0,100.0,33.55,61.67,HIGH,54.64,231.0,True,"[""HIGH_FARMLAND_RATIO"",""HIGH_HEAT""]"
라마68b29b,OK,[],50.0,56.62,34.01,48.69,46.88,MODERATE,47.33,426.0,False,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마68b30a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68b30b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68b31a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68b31b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68b32a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68b32b,OK,[],50.0,98.72,100.0,0.54,82.91,VERY_HIGH,62.31,74.0,False,"[""HIGH_FARMLAND_RATIO"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마68b33a,OK,[],50.0,92.11,72.55,3.52,71.55,HIGH,54.55,235.0,True,"[""HIGH_ELDERLY_RATIO"",""HIGH_FARMLAND_RATIO"",""HIGH_HEAT""]"
라마68b33b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68b34a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68b34b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68b35a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68b35b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68b36a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68b36b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68b37a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68b37b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68b38a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마68b38b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마69a23b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마69a24a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마69a24b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마69a25a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마69a25b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마69a26a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마69a26b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마69a27a,OK,[],50.0,62.1,100.0,20.73,70.7,HIGH,58.21,143.0,True,"[""HIGH_FARMLAND_RATIO"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마69a27b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마69a28a,OK,[],50.0,63.33,100.0,0.0,71.11,HIGH,53.33,263.0,False,"[""HIGH_FARMLAND_RATIO"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마69a28b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마69a29a,OK,[],50.0,44.61,75.64,30.88,56.75,HIGH,50.28,340.0,True,"[""HIGH_FARMLAND_RATIO"",""HIGH_HEAT""]"
라마69a29b,OK,[],50.0,63.25,7.45,46.79,40.23,MODERATE,41.87,577.0,False,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마69a30a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마69a30b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마69a31a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마69a31b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마69a32a,OK,[],50.0,75.83,100.0,20.56,75.28,VERY_HIGH,61.6,84.0,True,"[""HIGH_FARMLAND_RATIO"",""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마69a32b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마69a33a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마69a33b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마69a34a,OK,[],50.0,90.15,9.03,37.7,49.73,MODERATE,46.72,449.0,False,"[""HIGH_ELDERLY_RATIO"",""HIGH_HEAT""]"
라마69a34b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마69a35a,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
라마69a35b,INSUFFICIENT_DATA,"[""elderly_ratio""]",,,,,,,,,,[]
